login_hour,session_duration,request_frequency,failed_login_count,packet_size_avg,bytes_transferred,port_number,protocol_encoded,device_trust_score
14,24.32,14.12,0,1136.89,14.64,80,1,95.7
10,61.24,18.16,3,802.59,41.23,80,0,100.0
20,36.46,17.94,0,582.59,6.47,443,0,87.84
16,10.86,22.39,0,796.8,0.88,443,0,82.65
9,28.07,10.13,2,737.37,31.13,443,0,88.93
13,20.22,25.87,0,1356.65,0.04,443,0,99.04
10,2.92,37.47,0,1009.99,14.97,443,1,100.0
8,53.99,26.35,0,809.93,0.32,443,0,76.25
17,40.55,40.41,1,777.62,14.32,443,0,91.15
21,38.0,38.34,2,990.21,27.8,8080,0,75.66
8,32.48,32.78,0,999.77,4.93,80,0,98.84
16,9.27,25.75,0,217.69,2.76,443,0,94.22
11,22.75,25.23,0,928.6,2.57,443,0,80.79
12,42.63,32.64,0,805.59,6.77,80,0,100.0
11,14.23,21.08,0,537.77,1.87,80,0,93.35
10,7.98,6.17,1,976.04,11.18,8080,0,92.25
14,26.59,29.92,0,1249.24,4.59,443,1,88.21
10,27.87,13.69,0,911.36,3.9,443,0,89.92
15,32.03,15.38,0,1020.09,6.19,22,0,86.19
13,40.93,25.0,0,1160.82,7.82,443,0,82.59
13,39.56,24.05,0,633.95,1.53,80,0,100.0
10,33.88,10.88,0,428.49,12.3,443,0,85.07
11,47.93,26.65,0,931.37,21.45,80,0,84.74
17,7.22,34.66,0,750.48,3.26,443,0,88.71
16,37.57,13.72,0,525.17,1.99,443,0,100.0
10,39.4,37.72,0,784.37,14.29,443,0,100.0
14,11.41,9.4,1,945.51,2.03,8080,0,86.05
17,7.46,46.17,0,770.21,0.42,443,0,100.0
7,18.81,20.89,0,642.63,9.66,443,0,91.08
16,20.08,26.46,0,755.3,2.74,443,0,81.57
11,41.3,6.08,3,796.1,1.89,80,0,85.24
16,20.78,24.38,0,414.1,39.96,443,0,100.0
10,17.15,27.28,0,771.45,3.45,443,0,100.0
6,20.83,24.14,0,531.13,23.38,443,0,93.2
7,46.78,19.37,0,931.81,1.96,443,0,84.33
14,30.2,15.53,0,487.79,17.09,443,0,88.75
15,27.31,36.31,0,1002.54,6.97,443,0,82.38
10,28.35,25.31,0,718.17,0.82,80,0,83.83
16,49.38,40.41,0,691.4,13.23,443,1,82.85
7,18.76,19.74,0,858.89,22.26,443,0,89.21
13,49.73,20.65,0,626.79,1.78,80,0,91.21
9,33.16,33.16,0,855.75,12.93,22,0,88.52
11,27.59,8.77,0,653.58,5.89,80,0,87.79
14,67.51,12.87,0,688.65,14.02,443,0,97.6
10,14.17,35.97,0,881.07,12.52,443,0,87.71
12,24.69,13.28,0,572.28,0.27,443,0,88.35
18,11.51,6.81,1,547.13,1.97,443,0,88.23
11,44.29,43.69,0,849.65,6.37,443,0,100.0
17,55.34,11.06,0,794.62,27.12,80,0,85.09
9,55.05,26.84,0,833.74,4.19,443,0,95.96
16,48.36,25.69,0,865.53,9.91,443,0,82.52
19,27.04,3.11,0,811.48,0.12,443,0,93.5
4,24.52,22.33,0,921.62,12.42,443,0,95.46
10,4.93,29.48,0,819.49,9.24,443,0,100.0
16,60.54,28.54,0,398.54,12.57,443,0,86.16
13,37.03,34.04,0,450.42,23.5,443,0,78.86
15,22.62,21.13,0,1185.59,1.58,443,0,82.16
11,49.92,32.13,0,800.01,3.03,80,0,99.65
14,15.41,18.11,1,990.05,54.68,443,0,100.0
13,36.1,10.9,0,730.86,1.7,80,0,98.34
18,27.41,12.02,0,788.4,12.75,443,0,77.38
15,39.58,10.38,0,709.33,12.91,80,0,98.01
15,29.05,35.1,3,1293.19,11.49,443,0,80.56
12,8.24,9.85,0,850.65,2.58,80,0,86.51
12,31.13,27.74,0,693.03,2.42,443,0,91.87
12,45.73,22.34,0,469.69,10.98,443,0,93.55
15,29.56,23.97,0,1194.75,2.06,443,0,90.65
12,41.63,38.64,0,767.34,10.83,443,0,83.99
15,14.32,20.62,0,948.85,6.78,443,0,100.0
22,29.61,31.12,0,971.2,4.89,22,0,84.72
17,20.63,25.38,0,707.43,3.57,443,0,100.0
12,41.2,23.48,0,934.49,29.48,443,0,76.41
18,30.47,48.0,1,679.17,7.09,443,0,92.16
12,40.35,10.59,0,601.91,8.24,443,0,77.74
5,46.32,37.89,0,1032.89,29.81,443,0,81.66
9,40.37,31.56,0,768.36,10.61,443,0,84.87
6,34.1,20.2,0,903.7,31.67,80,1,100.0
12,15.03,41.29,0,882.18,1.12,443,0,100.0
14,29.96,6.52,0,927.59,18.75,22,0,98.74
20,22.0,19.78,0,488.69,4.09,443,0,90.33
15,24.84,12.92,0,682.94,16.63,22,0,91.88
13,24.38,29.12,0,735.1,19.35,443,0,100.0
17,15.3,13.87,0,633.7,3.17,80,0,97.01
5,0.64,29.33,0,885.8,5.26,443,0,90.18
14,19.98,23.14,0,1037.38,12.95,443,0,100.0
17,32.9,20.21,0,1069.04,1.04,443,0,98.15
8,9.78,28.89,0,732.16,14.09,443,0,92.42
18,30.24,22.31,0,858.39,1.17,443,0,85.41
15,58.5,14.11,0,889.13,24.59,443,0,84.51
12,45.35,53.01,2,924.25,3.23,443,0,86.64
16,54.65,20.13,0,624.37,8.57,80,0,94.57
23,35.87,2.82,0,1164.12,1.25,8080,0,98.36
14,47.51,16.58,0,985.3,3.14,443,0,75.56
14,19.14,12.33,0,990.53,5.17,443,0,70.53
12,20.33,33.26,0,1040.69,6.68,443,0,80.49
10,11.09,28.22,0,906.83,0.0,80,0,85.92
17,47.79,28.99,0,594.54,21.95,22,0,100.0
10,53.1,21.3,0,772.21,0.08,8080,0,87.2
14,21.7,22.21,0,469.79,14.86,22,0,92.55
12,26.19,21.29,0,883.01,6.36,80,0,94.18
15,18.69,24.19,0,766.16,7.42,8080,0,79.76
15,35.74,33.35,0,791.9,2.34,443,0,100.0
18,46.87,28.36,0,1040.8,9.35,22,0,83.35
11,3.86,30.0,0,708.6,7.71,80,0,100.0
12,36.14,30.0,0,749.58,1.79,443,0,88.74
10,25.85,33.84,1,804.39,2.72,443,0,86.62
12,31.7,27.88,0,432.0,0.69,443,0,78.89
15,36.88,28.59,0,746.79,0.69,80,0,91.97
17,27.18,36.89,0,302.84,0.14,443,0,100.0
10,28.45,18.35,0,682.9,2.49,443,1,94.14
17,26.79,16.44,0,971.04,11.38,80,0,92.7
19,44.55,13.14,0,889.45,3.8,443,0,83.33
15,36.28,26.83,0,681.04,4.2,80,0,95.92
21,33.31,6.46,0,808.16,1.41,80,0,91.58
10,10.94,29.62,3,585.0,8.57,8080,0,89.37
9,24.32,23.91,0,799.53,4.19,443,0,94.95
6,43.48,36.35,0,1386.06,11.28,22,0,71.84
19,30.57,18.28,0,1169.16,13.53,443,0,88.99
16,39.89,22.97,0,810.52,8.79,443,1,78.03
13,56.5,36.22,0,832.03,3.23,443,0,90.29
15,45.58,38.83,0,604.09,7.11,443,0,82.76
9,31.4,18.2,0,639.64,2.9,8080,0,83.44
23,22.34,26.82,3,872.44,23.32,443,0,76.67
14,8.3,27.94,0,695.02,14.54,22,0,100.0
14,27.47,28.74,0,980.83,6.79,443,1,83.22
16,25.11,22.37,0,1113.94,33.66,443,0,83.76
15,35.86,37.81,0,866.52,7.91,443,0,100.0
14,27.69,6.1,0,820.35,3.98,443,0,95.68
10,25.19,20.79,0,463.84,1.0,8080,0,69.65
15,3.31,29.48,0,949.52,7.85,80,0,100.0
21,15.9,29.57,0,571.27,19.69,443,0,100.0
19,37.15,38.53,0,716.4,20.15,80,0,100.0
20,55.74,36.98,0,991.92,9.28,443,0,96.68
11,28.54,22.14,0,1005.95,5.0,443,0,78.98
10,34.92,38.0,0,706.7,10.51,443,0,89.51
13,44.29,17.86,0,718.22,14.36,443,1,75.52
14,17.84,34.31,0,660.14,5.3,8080,0,81.34
18,35.5,43.11,0,560.43,6.47,443,0,78.89
7,18.89,37.15,0,673.04,11.41,443,0,83.73
20,42.97,26.06,0,477.37,20.93,443,0,91.64
13,32.27,21.68,0,936.61,15.65,443,1,85.55
12,34.48,9.71,0,878.9,0.23,443,1,85.12
9,18.26,28.11,0,912.11,1.33,443,1,87.09
7,40.61,13.85,0,609.12,19.16,80,0,100.0
17,61.27,17.07,0,560.99,17.95,443,0,100.0
14,14.88,13.09,0,810.7,4.92,443,0,85.49
8,24.9,20.4,0,812.82,8.78,443,0,93.36
8,33.47,24.72,0,770.55,23.63,443,0,81.59
12,41.8,27.74,0,742.1,24.25,80,0,97.68
20,21.61,18.99,0,1142.16,15.28,443,0,85.24
12,12.5,35.69,1,885.21,2.35,443,0,82.89
7,50.39,22.92,0,1194.14,13.1,443,0,100.0
13,41.41,17.12,0,1053.79,1.07,8080,0,76.44
12,3.86,27.26,0,1140.65,22.44,80,0,65.47
3,20.89,44.64,0,585.11,1.62,443,0,97.35
13,53.52,28.35,0,918.63,10.86,443,1,86.32
13,51.72,21.37,0,713.65,9.42,443,0,83.54
16,44.08,9.73,0,467.32,15.0,80,0,100.0
21,27.36,22.81,0,1099.2,8.02,443,0,97.3
18,31.24,27.35,0,741.26,0.61,443,0,89.41
12,28.04,21.12,0,588.98,12.24,443,0,82.92
9,46.92,8.35,0,717.09,4.83,443,0,94.46
23,16.86,16.49,0,640.76,3.86,443,0,72.67
14,17.91,39.55,1,661.26,47.88,443,0,84.84
14,45.15,39.34,0,755.68,8.93,443,0,89.63
13,29.33,16.13,0,1146.16,12.4,443,0,92.13
14,50.68,31.73,0,666.74,7.47,443,0,88.58
13,19.93,13.21,0,1131.85,14.7,443,0,83.07
11,29.18,39.04,0,969.77,13.95,443,0,99.21
11,16.16,27.45,0,879.25,10.7,22,0,73.48
13,30.11,34.5,0,949.62,60.94,443,0,87.22
11,7.82,7.85,0,802.73,6.16,443,0,84.82
11,22.69,31.78,0,1057.21,12.25,80,1,100.0
14,8.46,24.92,0,913.4,15.98,443,0,85.41
12,40.41,33.52,0,467.07,4.72,443,0,94.38
20,40.75,34.15,0,859.25,6.11,443,0,93.33
3,4.05,25.66,0,956.79,34.79,443,0,71.65
18,50.01,18.99,0,742.2,0.33,443,0,89.34
18,67.46,32.8,2,825.25,4.08,443,0,72.57
5,30.69,24.4,0,677.43,6.66,80,1,93.51
12,20.38,16.27,0,524.47,0.01,80,0,82.7
12,72.36,15.8,0,489.92,22.94,443,0,100.0
8,10.22,10.23,0,492.59,3.37,80,0,88.19
10,30.3,19.9,0,933.81,2.98,443,0,82.3
9,32.69,36.03,0,301.94,17.17,443,0,100.0
21,50.18,26.78,0,666.7,3.26,443,0,81.28
17,35.4,19.7,0,646.87,10.72,443,0,98.95
19,22.52,33.05,0,743.57,17.23,443,0,94.68
16,15.73,16.68,0,428.71,15.73,443,0,86.35
9,24.87,25.95,0,880.78,15.23,443,0,76.64
11,14.9,23.2,0,545.37,0.93,80,0,100.0
15,30.72,32.79,0,1026.48,0.83,443,0,95.0
9,21.54,9.23,0,675.65,3.66,443,0,82.28
16,7.59,16.5,0,780.88,0.37,443,0,92.45
13,48.83,8.62,0,800.75,6.94,443,0,100.0
12,22.53,22.4,0,848.85,5.02,80,1,91.12
16,10.98,37.11,0,807.4,8.14,8080,0,92.38
15,27.48,19.95,1,714.58,3.55,80,0,100.0
12,31.03,19.89,0,868.61,6.65,80,1,100.0
18,3.8,33.72,0,893.23,4.08,443,0,88.8
9,34.97,35.69,0,646.97,2.17,443,0,76.63
16,14.29,24.11,1,885.27,10.48,443,0,76.97
16,55.67,31.85,0,1038.34,11.19,8080,0,83.09
12,37.86,14.23,0,941.18,17.67,443,0,80.65
15,24.0,38.78,0,986.48,20.77,443,0,73.18
8,18.82,46.49,0,834.38,12.19,443,0,100.0
17,28.43,30.21,0,612.77,11.63,443,0,95.28
13,39.19,4.16,0,638.07,0.58,443,0,84.76
11,29.62,19.42,0,863.98,1.16,80,0,89.67
18,26.74,31.13,0,988.55,16.74,443,0,72.14
11,30.88,20.79,0,1357.18,2.65,80,0,100.0
8,20.94,37.72,0,996.36,4.39,22,0,70.5
7,24.85,30.88,0,565.91,1.57,80,1,95.1
16,1.29,17.94,0,646.55,2.17,22,0,71.62
8,44.61,25.32,0,1255.7,14.94,443,0,85.86
21,34.48,16.06,0,757.12,3.04,8080,0,100.0
5,18.4,23.17,0,809.5,5.96,443,0,73.66
20,58.48,19.45,0,607.92,1.64,80,0,88.51
14,31.31,36.75,0,1113.02,11.33,443,1,96.28
13,14.46,46.16,0,900.07,13.03,443,0,94.64
11,42.85,10.69,0,645.08,4.49,443,0,90.7
15,35.97,5.77,0,601.23,15.36,443,0,94.96
13,35.92,22.55,2,861.44,2.74,22,0,83.89
18,23.61,9.82,0,808.84,11.77,80,0,100.0
14,36.76,25.46,0,966.42,13.09,443,0,73.89
14,26.07,32.49,0,909.39,34.63,443,0,100.0
12,38.34,39.94,0,747.1,2.64,80,0,91.89
13,1.43,27.01,0,691.24,0.98,443,0,96.17
15,23.49,23.07,0,768.01,3.05,80,0,97.95
7,55.83,5.22,0,689.86,1.31,443,0,95.56
8,18.49,25.26,0,773.96,1.86,443,0,81.89
16,20.94,25.71,0,803.29,4.07,8080,0,87.14
14,23.28,31.39,0,620.41,5.34,443,0,75.48
13,11.78,17.92,0,926.14,23.41,443,0,87.02
14,3.12,20.65,0,725.91,2.18,22,0,93.23
15,26.54,10.22,0,631.62,35.67,22,1,96.07
11,32.04,2.09,1,729.68,16.62,8080,1,93.91
10,29.21,13.92,0,848.45,21.33,443,0,72.45
14,27.83,9.3,0,816.61,26.51,443,1,84.38
10,30.65,28.37,0,884.42,13.99,443,0,83.38
15,45.34,19.82,0,979.67,15.55,443,0,76.9
7,27.14,19.62,0,1060.99,5.76,80,0,81.64
18,21.39,15.16,0,857.1,7.14,443,0,90.01
15,25.78,7.33,0,586.12,26.95,443,0,100.0
15,38.69,40.08,0,746.18,4.75,22,1,80.47
17,51.18,15.0,0,599.14,0.43,8080,0,78.71
20,20.58,20.88,0,1139.37,14.39,443,0,84.01
18,31.48,10.45,0,1197.48,8.51,443,0,93.37
6,35.08,34.72,0,930.06,16.87,80,0,100.0
8,15.11,26.43,0,971.69,0.79,443,1,89.13
11,30.31,16.74,0,850.19,9.71,80,0,75.54
14,8.01,21.08,0,873.21,2.85,80,0,77.67
16,3.46,41.78,0,480.51,23.36,443,0,91.88
11,35.5,24.27,0,785.21,1.16,443,0,99.95
14,24.24,23.18,0,623.77,18.52,443,0,100.0
10,33.03,15.59,0,856.27,0.93,443,0,78.18
11,29.73,6.05,0,788.08,0.25,443,0,91.4
8,15.35,23.4,0,1189.36,2.68,80,1,79.7
10,29.32,28.25,0,983.33,4.05,22,0,81.01
8,11.5,36.0,0,856.9,9.85,443,0,80.17
10,50.86,2.52,0,746.61,1.41,8080,0,86.66
18,9.66,13.75,0,1135.2,5.75,443,0,81.18
10,27.06,19.19,0,794.01,2.28,80,0,100.0
23,14.37,24.97,0,866.33,19.33,443,0,85.4
15,38.56,23.55,0,808.45,0.46,443,0,99.88
14,25.03,23.78,0,719.17,4.4,443,1,83.4
10,22.22,29.08,2,807.3,9.98,443,0,100.0
16,42.8,15.97,0,407.61,24.43,443,0,93.39
11,30.44,34.34,1,490.46,20.25,80,1,98.37
14,37.75,29.33,0,869.93,22.56,443,0,84.09
23,15.28,21.8,0,1113.64,0.65,8080,0,99.76
13,8.93,41.01,0,869.64,18.38,443,0,93.35
18,31.61,40.56,2,655.93,15.14,443,1,86.21
11,25.22,34.33,0,511.43,23.27,443,0,79.2
13,39.4,5.19,0,956.91,3.73,8080,0,87.62
21,28.8,40.79,0,686.56,24.28,443,0,86.77
11,33.08,32.95,0,928.65,5.15,443,0,98.69
21,5.65,45.06,0,877.97,10.05,22,1,87.68
16,58.33,37.37,0,895.66,5.52,443,0,70.78
11,27.54,40.78,2,806.72,5.58,443,0,96.46
16,40.46,33.79,0,876.73,7.91,443,0,100.0
17,17.46,38.49,0,776.11,4.4,443,0,73.34
16,34.62,44.94,0,672.94,15.74,443,0,100.0
7,10.46,27.17,0,607.3,10.04,22,0,100.0
11,36.78,9.28,0,323.0,11.7,22,0,83.69
13,24.66,21.93,0,763.78,2.63,443,1,78.83
13,30.44,28.9,0,1103.88,34.93,443,0,100.0
16,40.47,25.75,0,946.02,10.79,443,0,76.3
14,11.51,12.53,0,845.54,2.2,443,0,83.32
8,19.73,8.69,1,653.2,13.88,443,0,76.85
15,36.86,17.59,0,999.47,1.91,443,0,90.06
16,61.47,33.08,2,776.14,0.65,443,0,100.0
16,27.93,40.8,0,1114.99,7.5,443,1,93.75
18,38.87,34.17,0,603.78,8.06,80,1,100.0
17,28.4,35.57,0,650.01,2.09,80,0,86.48
15,59.13,24.19,0,630.55,4.28,443,0,90.97
13,3.79,7.58,0,503.58,29.15,80,1,77.74
7,31.42,20.45,0,612.59,3.35,443,0,89.03
15,5.62,22.41,0,820.64,1.69,443,0,82.54
14,7.6,20.03,0,657.56,49.01,80,0,88.4
15,34.46,25.55,0,100.0,3.6,80,0,87.71
8,32.09,29.41,0,1014.85,11.4,443,0,86.86
9,25.73,33.53,0,463.18,2.63,443,1,100.0
18,28.41,22.22,0,917.85,7.99,22,1,100.0
13,76.47,5.96,0,806.24,4.88,443,0,100.0
16,26.13,20.17,0,1223.47,32.59,443,1,100.0
14,37.65,25.44,0,999.39,5.67,80,1,100.0
14,20.26,37.23,0,699.08,8.77,443,0,89.78
17,34.43,19.32,0,659.59,28.96,443,0,88.75
11,26.43,30.13,0,1100.55,45.31,8080,0,92.35
14,23.84,27.9,0,504.83,1.07,443,0,87.89
12,57.28,25.44,0,838.18,17.98,443,0,79.6
12,47.66,34.31,0,773.78,4.81,443,0,92.97
12,32.05,18.39,0,731.35,9.03,443,1,74.34
14,4.56,19.25,0,870.7,4.7,443,1,91.38
12,24.58,24.88,0,837.91,5.13,443,0,80.05
19,70.55,18.6,0,891.48,1.73,443,0,89.19
10,26.54,30.08,0,827.8,8.5,443,0,91.91
13,46.55,17.87,1,883.54,7.91,443,0,86.47
12,51.63,27.26,0,818.67,2.1,443,0,73.59
19,33.28,24.0,0,668.11,7.8,443,0,78.12
14,17.37,27.15,0,800.8,36.16,443,0,94.58
18,6.53,20.4,0,657.12,12.53,443,0,84.43
8,40.26,21.61,0,643.92,6.56,443,1,95.61
15,17.78,25.96,0,732.77,24.78,80,0,90.1
17,32.64,27.02,0,776.12,8.56,80,0,88.02
14,11.25,24.96,0,807.05,1.45,443,0,93.48
18,26.02,42.05,0,983.28,7.93,443,0,83.25
11,30.51,15.09,0,700.31,2.0,443,0,94.0
19,34.03,24.36,3,839.37,14.59,443,0,85.8
23,13.28,9.26,0,823.61,34.17,443,0,100.0
12,47.95,28.72,0,678.27,4.48,443,0,78.66
12,21.05,13.85,0,814.75,5.71,443,0,86.43
19,4.88,22.22,0,1000.54,5.47,8080,0,86.83
20,28.36,21.28,0,837.3,3.36,443,0,76.48
11,30.52,27.81,1,845.32,15.81,80,0,97.26
12,32.41,19.47,0,658.93,9.62,443,0,85.71
12,50.43,19.05,0,1193.77,0.66,443,0,66.2
8,26.45,39.36,0,670.33,18.25,443,0,96.95
10,28.21,27.85,0,466.44,2.07,8080,1,83.64
9,13.45,19.39,1,972.04,38.7,443,0,88.95
10,42.31,22.49,0,777.04,4.73,443,0,96.77
13,32.76,41.45,0,739.39,9.58,443,0,86.35
14,23.7,22.65,0,690.89,0.81,80,0,86.27
20,1.43,18.11,0,1174.34,4.23,443,0,100.0
10,51.67,18.15,0,870.92,16.21,443,0,68.46
17,11.58,19.51,1,909.95,6.49,8080,0,77.14
13,21.13,19.06,0,832.52,23.5,443,0,79.08
13,35.38,12.2,0,854.01,8.56,443,0,100.0
16,12.05,13.76,0,1079.72,26.39,443,0,83.55
9,7.6,16.71,0,749.83,40.52,80,1,92.4
15,1.86,30.92,2,508.61,6.05,443,0,85.26
14,40.81,21.19,0,973.61,8.33,443,0,96.03
15,21.82,22.93,0,899.34,18.01,80,0,89.87
15,73.91,37.7,0,821.6,2.5,443,0,92.53
23,15.08,37.95,0,894.15,19.78,22,0,100.0
11,16.18,22.18,0,725.85,8.96,443,0,94.4
11,21.52,18.69,0,804.14,12.93,443,0,82.65
11,33.65,16.36,3,773.66,0.83,443,0,93.12
11,22.95,31.93,0,681.7,14.53,80,0,100.0
11,39.18,22.95,0,1037.83,3.72,443,0,95.65
18,15.32,21.14,0,517.55,16.36,443,0,91.52
19,9.28,16.86,0,1272.18,7.12,443,0,76.29
11,3.03,17.3,0,975.47,3.21,22,0,97.24
10,3.35,28.2,0,444.4,30.53,443,0,98.72
15,22.23,11.85,0,755.17,14.48,443,0,93.13
11,25.49,34.95,0,766.29,42.47,8080,0,91.14
16,20.53,19.66,0,878.38,4.53,80,0,100.0
14,48.65,23.5,0,602.12,10.48,443,0,98.55
7,48.42,11.63,0,806.41,9.46,22,0,100.0
20,24.98,24.88,0,775.78,11.63,443,0,90.67
21,3.09,21.72,0,652.48,0.39,443,0,88.68
11,21.5,24.5,0,624.65,3.45,443,0,96.32
12,21.0,39.72,0,983.76,24.01,443,0,88.67
15,20.14,26.78,0,460.68,5.51,22,1,89.5
15,19.53,17.05,0,895.58,32.35,80,0,94.63
16,20.2,17.89,1,959.5,2.4,443,0,84.87
22,24.2,30.95,0,756.29,59.62,80,0,92.2
13,20.47,37.99,0,810.47,11.96,443,0,90.8
10,33.12,27.82,1,1032.7,14.98,443,0,99.67
8,35.41,31.89,0,659.03,5.06,22,0,83.89
11,16.34,31.1,3,679.67,23.75,80,0,70.0
13,49.07,39.19,0,700.9,7.88,443,0,86.89
21,15.3,5.5,0,1033.07,11.42,443,0,93.97
11,5.73,31.67,0,1058.46,1.0,443,0,99.64
14,35.71,34.84,0,520.82,9.99,443,0,83.07
13,17.74,11.61,0,1001.25,21.13,443,0,95.42
18,34.82,16.14,0,963.78,1.96,443,0,100.0
23,6.06,16.49,0,1110.72,13.38,443,0,97.51
11,50.89,17.71,0,877.02,0.26,80,0,82.09
12,40.08,20.18,0,791.15,26.06,443,0,83.17
18,7.49,27.43,0,1029.04,40.7,443,0,94.35
16,7.82,33.66,0,939.78,4.37,8080,0,100.0
21,55.08,35.81,0,1248.98,1.13,443,0,90.14
16,18.94,16.62,0,991.74,10.75,80,0,88.35
12,17.49,16.55,0,830.71,0.3,443,0,76.3
16,3.99,38.16,0,565.18,6.59,443,0,86.36
18,24.74,31.47,0,683.82,3.17,443,1,82.85
17,26.58,25.83,1,512.81,6.41,443,0,90.27
16,40.73,29.73,0,756.99,0.18,443,0,74.87
18,9.01,24.7,0,985.21,0.53,443,0,86.71
18,7.2,30.25,0,799.27,0.16,443,0,79.91
19,36.76,21.64,0,1004.35,9.65,443,0,99.4
16,45.1,27.69,0,867.51,8.21,443,0,81.41
13,6.43,9.89,2,719.38,2.65,8080,0,84.28
14,46.22,18.12,0,817.53,10.4,80,0,92.82
18,30.56,18.23,0,894.42,21.56,80,0,85.46
10,46.38,21.26,0,827.84,3.25,443,1,100.0
15,28.95,15.73,0,830.14,17.84,443,0,99.31
12,7.83,19.66,0,646.19,10.86,443,0,90.17
14,27.72,9.86,0,713.4,0.34,80,0,93.68
19,45.9,30.49,0,1251.69,4.7,443,0,66.45
14,16.59,24.17,0,1045.69,7.09,443,0,100.0
14,24.18,7.95,0,505.23,13.16,443,0,95.12
8,27.36,16.65,0,326.61,3.38,443,0,89.27
16,13.49,28.37,0,815.24,40.59,443,0,95.66
16,55.07,19.57,1,978.69,11.54,8080,0,96.88
22,16.48,18.03,0,696.01,4.67,80,0,85.84
12,37.59,24.25,0,1004.33,1.02,443,0,93.8
14,28.7,28.44,0,811.93,2.0,443,1,100.0
14,48.86,10.64,0,767.39,6.69,443,0,94.55
20,36.09,30.5,0,951.22,6.83,443,0,87.47
13,26.48,17.0,0,693.62,14.6,80,0,92.97
15,16.6,24.82,0,742.66,12.95,443,0,100.0
16,41.97,24.65,0,934.03,2.25,80,0,97.84
14,1.9,19.73,0,793.72,9.04,443,0,78.37
12,39.69,14.76,0,1181.76,0.21,443,0,95.87
14,13.51,22.14,0,938.77,5.08,443,0,94.54
18,48.78,41.25,0,925.76,14.44,80,0,100.0
9,32.42,11.38,0,790.1,5.1,443,0,90.33
14,39.66,41.92,0,974.95,18.05,8080,0,86.31
11,31.23,22.4,0,735.48,37.36,80,0,76.32
18,3.71,25.35,0,856.48,9.34,80,0,83.05
7,17.09,14.13,0,616.74,1.57,80,0,100.0
11,40.09,17.29,0,1007.89,4.78,443,0,91.98
15,32.5,19.97,0,858.12,0.1,443,0,89.0
20,47.71,14.54,0,1196.5,9.23,443,0,100.0
13,36.05,22.91,1,1278.46,17.24,443,1,100.0
11,15.5,20.93,0,952.66,9.94,80,0,82.64
21,18.06,43.51,0,813.69,15.42,443,0,100.0
8,31.54,13.34,0,610.79,16.09,443,0,73.41
5,4.71,26.03,0,980.95,19.04,80,0,94.6
15,55.1,27.48,0,842.06,3.1,443,0,93.41
11,36.63,14.3,0,907.61,20.5,443,0,100.0
9,48.41,31.87,1,1145.96,10.62,443,0,93.81
16,6.29,21.02,0,635.12,3.42,80,0,87.55
14,48.67,0.08,1,615.14,43.66,443,0,88.34
11,63.47,31.6,1,752.71,29.99,8080,0,100.0
8,10.19,13.83,0,964.24,8.54,443,0,90.83
17,41.57,14.52,0,910.97,18.53,80,0,95.97
16,30.02,31.88,0,620.86,3.03,443,0,69.79
13,6.83,21.53,0,951.31,5.38,443,0,81.73
21,37.39,34.18,0,559.76,2.03,443,0,95.19
9,42.5,37.1,0,632.45,7.34,443,0,73.85
7,20.98,18.55,0,776.91,6.85,443,1,95.49
11,47.49,32.93,0,689.31,2.39,443,0,82.75
13,5.0,17.45,0,977.97,11.17,443,1,79.66
14,7.58,47.33,0,857.28,1.25,80,0,82.71
13,32.05,18.07,0,1153.11,0.64,443,0,100.0
15,30.38,35.26,0,750.56,4.86,8080,0,93.33
8,19.25,33.44,2,775.56,5.27,80,0,80.9
19,42.14,28.16,0,1042.08,3.85,443,0,97.75
13,37.96,18.29,0,781.82,2.98,443,0,98.3
18,42.87,23.49,0,1098.8,4.14,443,1,86.19
15,28.15,3.46,0,908.17,1.78,80,0,99.59
15,39.04,27.24,0,329.44,5.17,80,0,100.0
16,23.32,28.5,0,1035.51,23.5,443,0,98.51
15,60.81,26.33,0,982.55,2.54,443,0,83.26
16,17.81,4.73,0,990.27,11.53,443,0,78.21
19,61.58,12.34,1,417.8,1.53,80,0,73.07
14,30.52,17.52,0,667.4,4.37,80,0,83.44
16,9.37,27.92,0,682.26,3.87,80,0,86.32
13,50.52,27.89,0,631.78,27.65,443,0,87.14
19,31.89,23.3,3,1148.38,5.59,443,0,89.53
11,42.77,31.35,0,797.65,11.73,8080,0,100.0
21,48.36,14.74,0,792.69,9.22,22,0,86.6
13,35.07,31.1,0,910.4,1.52,443,0,89.51
8,21.12,29.75,0,913.86,28.06,443,0,71.82
14,44.64,28.78,0,133.02,4.24,443,0,100.0
11,30.01,23.18,0,670.73,0.46,80,0,76.84
17,40.29,43.31,0,517.44,3.57,443,0,82.93
11,2.31,29.93,1,880.06,4.09,443,0,96.96
12,36.7,15.32,0,742.22,0.97,443,0,92.46
6,20.42,27.48,0,803.08,9.68,443,0,100.0
12,54.8,32.52,0,384.3,4.26,443,0,97.2
4,39.35,19.12,0,738.03,9.92,443,0,89.19
7,33.6,35.89,0,1023.03,0.07,80,1,100.0
17,37.29,28.82,0,1081.89,40.2,443,1,100.0
17,15.02,1.58,0,943.77,1.87,443,0,83.4
15,54.35,28.0,0,532.91,10.77,443,0,99.63
10,59.87,20.94,0,1051.88,12.58,443,0,87.78
13,35.89,30.37,0,944.8,1.88,443,0,88.97
13,53.86,34.44,0,776.56,1.18,443,1,91.43
9,21.46,26.95,0,394.99,1.66,443,0,86.19
